24001|-1 -1 -1 513 -1 -1 -1 -1 -1 -1 -1 -1 -1 502 -1 -1 -1 -1 -1 -1
24003|-1 -1 -1 758 -1 -1 -1 -1 -1 -1 -1 -1 -1 694 -1 -1 -1 -1 -1 -1
24005|-1 -1 -1 733 -1 -1 -1 -1 -1 -1 -1 -1 -1 697 -1 -1 -1 -1 -1 -1
24006|-1 -1 -1 826 -1 -1 -1 -1 -1 -1 -1 -1 -1 756 -1 -1 -1 -1 -1 -1
24007|-1 -1 -1 775 -1 -1 -1 -1 -1 -1 -1 -1 -1 690 -1 -1 -1 -1 -1 -1
24010|-1 -1 -1 235 -1 -1 -1 -1 -1 -1 -1 -1 -1 231 -1 -1 -1 -1 -1 -1
24012|-1 -1 -1 759 -1 -1 -1 -1 -1 -1 -1 -1 -1 695 -1 -1 -1 -1 -1 -1
24014|-1 -1 -1 667 -1 -1 -1 -1 -1 -1 -1 -1 -1 629 -1 -1 -1 -1 -1 -1
24018|-1 -1 -1 629 -1 -1 -1 -1 -1 -1 -1 -1 -1 603 -1 -1 -1 -1 -1 -1
24020|-1 -1 -1 565 -1 -1 -1 -1 -1 -1 -1 -1 -1 527 -1 -1 -1 -1 -1 -1
24021|-1 -1 -1 595 -1 -1 -1 -1 -1 -1 -1 -1 -1 584 -1 -1 -1 -1 -1 -1
24023|-1 -1 -1 734 -1 -1 -1 -1 -1 -1 -1 -1 -1 657 -1 -1 -1 -1 -1 -1
24024|-1 -1 -1 756 -1 -1 -1 -1 -1 -1 -1 -1 -1 690 -1 -1 -1 -1 -1 -1
24034|-1 -1 -1 415 -1 -1 -1 -1 -1 -1 -1 -1 -1 346 -1 -1 -1 -1 -1 -1
24036|-1 -1 -1 750 -1 -1 -1 -1 -1 -1 -1 -1 -1 712 -1 -1 -1 -1 -1 -1
24039|-1 -1 -1 919 -1 -1 -1 -1 -1 -1 -1 -1 -1 817 -1 -1 -1 -1 -1 -1
24041|-1 -1 -1 -1 707 -1 -1 -1 -1 -1 -1 -1 -1 -1 659 -1 -1 -1 -1 -1
24044|-1 -1 -1 741 -1 -1 -1 -1 -1 -1 -1 -1 -1 700 -1 -1 -1 -1 -1 -1
24050|-1 -1 -1 569 -1 -1 -1 -1 -1 -1 -1 -1 -1 530 -1 -1 -1 -1 -1 -1
24051|-1 -1 -1 645 -1 -1 -1 -1 -1 -1 -1 -1 -1 632 -1 -1 -1 -1 -1 -1
24065|-1 -1 -1 692 -1 -1 -1 -1 -1 -1 -1 -1 -1 657 -1 -1 -1 -1 -1 -1
24070|-1 -1 -1 791 -1 -1 -1 -1 -1 -1 -1 -1 -1 735 -1 -1 -1 -1 -1 -1
24072|-1 -1 -1 677 -1 -1 -1 -1 -1 -1 -1 -1 -1 658 -1 -1 -1 -1 -1 -1
24073|-1 -1 -1 659 -1 -1 -1 -1 -1 -1 -1 -1 -1 631 -1 -1 -1 -1 -1 -1
24076|-1 -1 -1 742 -1 -1 -1 -1 -1 -1 -1 -1 -1 716 -1 -1 -1 -1 -1 -1
24077|-1 -1 -1 806 -1 -1 -1 -1 -1 -1 -1 -1 -1 759 -1 -1 -1 -1 -1 -1
24078|-1 -1 -1 833 -1 -1 -1 -1 -1 -1 -1 -1 -1 743 -1 -1 -1 -1 -1 -1
24086|-1 -1 -1 819 -1 -1 -1 -1 -1 -1 -1 -1 -1 746 -1 -1 -1 -1 -1 -1
24089|-1 -1 -1 838 -1 -1 -1 -1 -1 -1 -1 -1 -1 779 -1 -1 -1 -1 -1 -1
24094|-1 -1 -1 737 -1 -1 -1 -1 -1 -1 -1 -1 -1 709 -1 -1 -1 -1 -1 -1
24095|-1 -1 -1 872 -1 -1 -1 -1 -1 -1 -1 -1 -1 806 -1 -1 -1 -1 -1 -1
25000|-1 -1 -1 689 -1 -1 -1 -1 -1 -1 -1 -1 -1 659 -1 -1 -1 -1 -1 -1
25003|-1 -1 -1 572 -1 -1 -1 -1 -1 -1 -1 -1 -1 523 -1 -1 -1 -1 -1 -1
25004|-1 -1 -1 587 -1 -1 -1 -1 -1 -1 -1 -1 -1 544 -1 -1 -1 -1 -1 -1
25007|-1 -1 -1 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 407 -1 -1 -1 -1 -1 -1
25008|-1 -1 -1 655 -1 -1 -1 -1 -1 -1 -1 -1 -1 627 -1 -1 -1 -1 -1 -1
25009|-1 -1 -1 700 -1 -1 -1 -1 -1 -1 -1 -1 -1 669 -1 -1 -1 -1 -1 -1
25015|-1 -1 -1 601 -1 -1 -1 -1 -1 -1 -1 -1 -1 586 -1 -1 -1 -1 -1 -1
25017|-1 -1 -1 568 -1 -1 -1 -1 -1 -1 -1 -1 -1 536 -1 -1 -1 -1 -1 -1
25019|-1 -1 -1 693 -1 -1 -1 -1 -1 -1 -1 -1 -1 626 -1 -1 -1 -1 -1 -1
25021|-1 -1 -1 624 -1 -1 -1 -1 -1 -1 -1 -1 -1 582 -1 -1 -1 -1 -1 -1
25025|-1 -1 -1 687 -1 -1 -1 -1 -1 -1 -1 -1 -1 640 -1 -1 -1 -1 -1 -1
25027|-1 -1 -1 619 -1 -1 -1 -1 -1 -1 -1 -1 -1 567 -1 -1 -1 -1 -1 -1
25029|-1 -1 -1 636 -1 -1 -1 -1 -1 -1 -1 -1 -1 612 -1 -1 -1 -1 -1 -1
25040|-1 -1 -1 654 -1 -1 -1 -1 -1 -1 -1 -1 -1 629 -1 -1 -1 -1 -1 -1
25049|-1 -1 -1 667 -1 -1 -1 -1 -1 -1 -1 -1 -1 639 -1 -1 -1 -1 -1 -1
25052|-1 -1 -1 783 -1 -1 -1 -1 -1 -1 -1 -1 -1 745 -1 -1 -1 -1 -1 -1
25058|-1 -1 -1 547 -1 -1 -1 -1 -1 -1 -1 -1 -1 488 -1 -1 -1 -1 -1 -1
25063|-1 -1 -1 739 -1 -1 -1 -1 -1 -1 -1 -1 -1 640 -1 -1 -1 -1 -1 -1
25074|-1 -1 -1 651 -1 -1 -1 -1 -1 -1 -1 -1 -1 628 -1 -1 -1 -1 -1 -1
25075|-1 -1 -1 808 -1 -1 -1 -1 -1 -1 -1 -1 -1 760 -1 -1 -1 -1 -1 -1
25080|-1 -1 -1 891 -1 -1 -1 -1 -1 -1 -1 -1 -1 820 -1 -1 -1 -1 -1 -1
25083|-1 -1 -1 632 -1 -1 -1 -1 -1 -1 -1 -1 -1 584 -1 -1 -1 -1 -1 -1
25085|-1 -1 -1 664 -1 -1 -1 -1 -1 -1 -1 -1 -1 625 -1 -1 -1 -1 -1 -1
25088|-1 -1 -1 855 -1 -1 -1 -1 -1 -1 -1 -1 -1 785 -1 -1 -1 -1 -1 -1
25091|-1 -1 -1 820 -1 -1 -1 -1 -1 -1 -1 -1 -1 782 -1 -1 -1 -1 -1 -1
25093|-1 -1 -1 656 -1 -1 -1 -1 -1 -1 -1 -1 -1 593 -1 -1 -1 -1 -1 -1
26000|-1 -1 -1 701 -1 -1 -1 -1 -1 -1 -1 -1 -1 658 -1 -1 -1 -1 -1 -1
26001|-1 -1 -1 686 -1 -1 -1 -1 -1 -1 -1 -1 -1 666 -1 -1 -1 -1 -1 -1
26003|-1 -1 -1 664 -1 -1 -1 -1 -1 -1 -1 -1 -1 638 -1 -1 -1 -1 -1 -1
26007|-1 -1 -1 327 -1 -1 -1 -1 -1 -1 -1 -1 -1 196 -1 -1 -1 -1 -1 -1
26010|-1 -1 -1 786 -1 -1 -1 -1 -1 -1 -1 -1 -1 739 -1 -1 -1 -1 -1 -1
26011|-1 -1 -1 712 -1 -1 -1 -1 -1 -1 -1 -1 -1 683 -1 -1 -1 -1 -1 -1
26012|-1 -1 -1 625 -1 -1 -1 -1 -1 -1 -1 -1 -1 610 -1 -1 -1 -1 -1 -1
26025|-1 -1 -1 613 -1 -1 -1 -1 -1 -1 -1 -1 -1 573 -1 -1 -1 -1 -1 -1
26029|-1 -1 -1 625 -1 -1 -1 -1 -1 -1 -1 -1 -1 596 -1 -1 -1 -1 -1 -1
26033|-1 -1 -1 765 -1 -1 -1 -1 -1 -1 -1 -1 -1 715 -1 -1 -1 -1 -1 -1
26034|-1 -1 -1 745 -1 -1 -1 -1 -1 -1 -1 -1 -1 716 -1 -1 -1 -1 -1 -1
26037|-1 -1 -1 432 -1 -1 -1 -1 -1 -1 -1 -1 -1 417 -1 -1 -1 -1 -1 -1
26038|-1 -1 -1 721 -1 -1 -1 -1 -1 -1 -1 -1 -1 696 -1 -1 -1 -1 -1 -1
26039|-1 -1 -1 611 -1 -1 -1 -1 -1 -1 -1 -1 -1 596 -1 -1 -1 -1 -1 -1
26043|-1 -1 -1 717 -1 -1 -1 -1 -1 -1 -1 -1 -1 697 -1 -1 -1 -1 -1 -1
26047|-1 -1 -1 511 -1 -1 -1 -1 -1 -1 -1 -1 -1 435 -1 -1 -1 -1 -1 -1
26059|-1 -1 -1 682 -1 -1 -1 -1 -1 -1 -1 -1 -1 632 -1 -1 -1 -1 -1 -1
26070|-1 -1 -1 646 -1 -1 -1 -1 -1 -1 -1 -1 -1 601 -1 -1 -1 -1 -1 -1
26072|-1 -1 -1 537 -1 -1 -1 -1 -1 -1 -1 -1 -1 417 -1 -1 -1 -1 -1 -1
26078|-1 -1 -1 580 -1 -1 -1 -1 -1 -1 -1 -1 -1 566 -1 -1 -1 -1 -1 -1
26079|-1 -1 -1 755 -1 -1 -1 -1 -1 -1 -1 -1 -1 709 -1 -1 -1 -1 -1 -1
26080|-1 -1 -1 689 -1 -1 -1 -1 -1 -1 -1 -1 -1 660 -1 -1 -1 -1 -1 -1
26083|-1 -1 -1 729 -1 -1 -1 -1 -1 -1 -1 -1 -1 691 -1 -1 -1 -1 -1 -1
26085|-1 -1 -1 761 -1 -1 -1 -1 -1 -1 -1 -1 -1 688 -1 -1 -1 -1 -1 -1
26086|-1 -1 -1 484 -1 -1 -1 -1 -1 -1 -1 -1 -1 483 -1 -1 -1 -1 -1 -1
26087|-1 -1 -1 607 -1 -1 -1 -1 -1 -1 -1 -1 -1 561 -1 -1 -1 -1 -1 -1
26093|-1 -1 -1 677 -1 -1 -1 -1 -1 -1 -1 -1 -1 656 -1 -1 -1 -1 -1 -1
26095|-1 -1 -1 879 -1 -1 -1 -1 -1 -1 -1 -1 -1 796 -1 -1 -1 -1 -1 -1
26102|-1 -1 -1 826 -1 -1 -1 -1 -1 -1 -1 -1 -1 739 -1 -1 -1 -1 -1 -1
26104|-1 -1 -1 705 -1 -1 -1 -1 -1 -1 -1 -1 -1 692 -1 -1 -1 -1 -1 -1
26106|-1 -1 -1 681 -1 -1 -1 -1 -1 -1 -1 -1 -1 656 -1 -1 -1 -1 -1 -1
26107|-1 -1 -1 709 -1 -1 -1 -1 -1 -1 -1 -1 -1 634 -1 -1 -1 -1 -1 -1
26108|-1 -1 -1 547 -1 -1 -1 -1 -1 -1 -1 -1 -1 529 -1 -1 -1 -1 -1 -1
26110|-1 -1 -1 725 -1 -1 -1 -1 -1 -1 -1 -1 -1 686 -1 -1 -1 -1 -1 -1
27000|-1 -1 -1 631 -1 -1 -1 -1 -1 -1 -1 -1 -1 611 -1 -1 -1 -1 -1 -1
27003|-1 -1 -1 562 -1 -1 -1 -1 -1 -1 -1 -1 -1 535 -1 -1 -1 -1 -1 -1
27007|-1 -1 -1 826 -1 -1 -1 -1 -1 -1 -1 -1 -1 754 -1 -1 -1 -1 -1 -1
27009|-1 -1 -1 736 -1 -1 -1 -1 -1 -1 -1 -1 -1 688 -1 -1 -1 -1 -1 -1
27012|-1 -1 -1 631 -1 -1 -1 -1 -1 -1 -1 -1 -1 612 -1 -1 -1 -1 -1 -1
27018|-1 -1 -1 606 -1 -1 -1 -1 -1 -1 -1 -1 -1 589 -1 -1 -1 -1 -1 -1
27019|-1 -1 -1 740 -1 -1 -1 -1 -1 -1 -1 -1 -1 688 -1 -1 -1 -1 -1 -1
27020|-1 -1 -1 456 -1 -1 -1 -1 -1 -1 -1 -1 -1 429 -1 -1 -1 -1 -1 -1
27030|-1 -1 -1 750 -1 -1 -1 -1 -1 -1 -1 -1 -1 733 -1 -1 -1 -1 -1 -1
27034|-1 -1 -1 713 -1 -1 -1 -1 -1 -1 -1 -1 -1 664 -1 -1 -1 -1 -1 -1
27035|-1 -1 -1 601 -1 -1 -1 -1 -1 -1 -1 -1 -1 573 -1 -1 -1 -1 -1 -1
27039|-1 -1 -1 499 -1 -1 -1 -1 -1 -1 -1 -1 -1 456 -1 -1 -1 -1 -1 -1
27043|-1 -1 -1 991 -1 -1 -1 -1 -1 -1 -1 -1 -1 852 -1 -1 -1 -1 -1 -1
27044|-1 -1 -1 816 -1 -1 -1 -1 -1 -1 -1 -1 -1 732 -1 -1 -1 -1 -1 -1
27052|-1 -1 -1 628 -1 -1 -1 -1 -1 -1 -1 -1 -1 597 -1 -1 -1 -1 -1 -1
27054|-1 -1 -1 687 -1 -1 -1 -1 -1 -1 -1 -1 -1 645 -1 -1 -1 -1 -1 -1
27056|-1 -1 -1 783 -1 -1 -1 -1 -1 -1 -1 -1 -1 743 -1 -1 -1 -1 -1 -1
27059|-1 -1 -1 631 -1 -1 -1 -1 -1 -1 -1 -1 -1 604 -1 -1 -1 -1 -1 -1
27060|-1 -1 -1 625 -1 -1 -1 -1 -1 -1 -1 -1 -1 597 -1 -1 -1 -1 -1 -1
27064|-1 -1 -1 767 -1 -1 -1 -1 -1 -1 -1 -1 -1 715 -1 -1 -1 -1 -1 -1
27078|-1 -1 -1 689 -1 -1 -1 -1 -1 -1 -1 -1 -1 618 -1 -1 -1 -1 -1 -1
27084|-1 -1 -1 605 -1 -1 -1 -1 -1 -1 -1 -1 -1 567 -1 -1 -1 -1 -1 -1
27088|-1 -1 -1 572 -1 -1 -1 -1 -1 -1 -1 -1 -1 566 -1 -1 -1 -1 -1 -1
27094|-1 -1 -1 560 -1 -1 -1 -1 -1 -1 -1 -1 -1 557 -1 -1 -1 -1 -1 -1
27102|-1 -1 -1 729 -1 -1 -1 -1 -1 -1 -1 -1 -1 686 -1 -1 -1 -1 -1 -1
